"","data.origin","country","site","site.code","sub.site","transect","trans","species","sp.length","sp.n","season","protection","enforcement","total.mpa.ha","size.notake","yr.creation","age.reserve.yr","rug","lon","lat","d.range.code","depth.range","depth","t.area","t.length","t.width"
"134","Belmaker","Croatia","Brijuni",10,13,"Brijuni 10 13 Out",2104,"Diplodus vulgaris",15,1,"Summer","NO","0",2651,2651,1983,35,NA,13.81704,44.856742,NA,NA,3.9,125,25,5
"135","Belmaker","Croatia","Brijuni",10,13,"Brijuni 10 13 Out",2104,"Coris julis",12,4,"Summer","NO","0",2651,2651,1983,35,NA,13.81704,44.856742,NA,NA,3.9,125,25,5
"136","Belmaker","Croatia","Brijuni",10,13,"Brijuni 10 13 Out",2104,"Coris julis",17,1,"Summer","NO","0",2651,2651,1983,35,NA,13.81704,44.856742,NA,NA,3.9,125,25,5
"137","Belmaker","Croatia","Brijuni",10,13,"Brijuni 10 13 Out",2104,"Coris julis",14,2,"Summer","NO","0",2651,2651,1983,35,NA,13.81704,44.856742,NA,NA,3.9,125,25,5
"138","Belmaker","Croatia","Brijuni",10,13,"Brijuni 10 13 Out",2104,"Chromis chromis",5,20,"Summer","NO","0",2651,2651,1983,35,NA,13.81704,44.856742,NA,NA,3.9,125,25,5
"139","Belmaker","Croatia","Brijuni",10,13,"Brijuni 10 13 Out",2104,"Diplodus puntazzo",20,1,"Summer","NO","0",2651,2651,1983,35,NA,13.81704,44.856742,NA,NA,3.9,125,25,5
"140","Belmaker","Croatia","Brijuni",10,13,"Brijuni 10 13 Out",2104,"Diplodus annularis",12,1,"Summer","NO","0",2651,2651,1983,35,NA,13.81704,44.856742,NA,NA,3.9,125,25,5
"141","Belmaker","Croatia","Brijuni",10,13,"Brijuni 10 13 Out",2104,"Diplodus annularis",10,1,"Summer","NO","0",2651,2651,1983,35,NA,13.81704,44.856742,NA,NA,3.9,125,25,5
"142","Belmaker","Croatia","Brijuni",10,13,"Brijuni 10 13 Out",2104,"Serranus scriba",17,1,"Summer","NO","0",2651,2651,1983,35,NA,13.81704,44.856742,NA,NA,3.9,125,25,5
"143","Belmaker","Croatia","Brijuni",10,13,"Brijuni 10 13 Out",2104,"Serranus scriba",17,1,"Summer","NO","0",2651,2651,1983,35,NA,13.81704,44.856742,NA,NA,3.9,125,25,5
"144","Belmaker","Croatia","Brijuni",10,13,"Brijuni 10 13 Out",2104,"Symphodus tinca",17,1,"Summer","NO","0",2651,2651,1983,35,NA,13.81704,44.856742,NA,NA,3.9,125,25,5
"145","Belmaker","Croatia","Brijuni",10,13,"Brijuni 10 13 Out",2104,"Symphodus tinca",17,1,"Summer","NO","0",2651,2651,1983,35,NA,13.81704,44.856742,NA,NA,3.9,125,25,5
"146","Belmaker","Croatia","Brijuni",10,2,"Brijuni 10 2 Out",2116,"Sarpa salpa",35,20,"Summer","NO","0",2651,2651,1983,35,NA,13.81704,44.856742,NA,NA,7,125,25,5
"147","Belmaker","Croatia","Brijuni",10,2,"Brijuni 10 2 Out",2116,"Diplodus vulgaris",12,1,"Summer","NO","0",2651,2651,1983,35,NA,13.81704,44.856742,NA,NA,7,125,25,5
"148","Belmaker","Croatia","Brijuni",10,2,"Brijuni 10 2 Out",2116,"Diplodus vulgaris",18,1,"Summer","NO","0",2651,2651,1983,35,NA,13.81704,44.856742,NA,NA,7,125,25,5
"149","Belmaker","Croatia","Brijuni",10,2,"Brijuni 10 2 Out",2116,"Diplodus vulgaris",25,3,"Summer","NO","0",2651,2651,1983,35,NA,13.81704,44.856742,NA,NA,7,125,25,5
"150","Belmaker","Croatia","Brijuni",10,2,"Brijuni 10 2 Out",2116,"Diplodus vulgaris",12,6,"Summer","NO","0",2651,2651,1983,35,NA,13.81704,44.856742,NA,NA,7,125,25,5
"151","Belmaker","Croatia","Brijuni",10,2,"Brijuni 10 2 Out",2116,"Diplodus vulgaris",35,1,"Summer","NO","0",2651,2651,1983,35,NA,13.81704,44.856742,NA,NA,7,125,25,5
"152","Belmaker","Croatia","Brijuni",10,2,"Brijuni 10 2 Out",2116,"Symphodus mediterraneus",2,20,"Summer","NO","0",2651,2651,1983,35,NA,13.81704,44.856742,NA,NA,7,125,25,5
"153","Belmaker","Croatia","Brijuni",10,2,"Brijuni 10 2 Out",2116,"Diplodus puntazzo",18,1,"Summer","NO","0",2651,2651,1983,35,NA,13.81704,44.856742,NA,NA,7,125,25,5
"154","Belmaker","Croatia","Brijuni",10,2,"Brijuni 10 2 Out",2116,"Oblada melanura",6,2,"Summer","NO","0",2651,2651,1983,35,NA,13.81704,44.856742,NA,NA,7,125,25,5
"155","Belmaker","Croatia","Brijuni",10,3,"Brijuni 10 3 Out",2117,"Spondyliosoma cantharus",12,2,"Summer","NO","0",2651,2651,1983,35,NA,13.81704,44.856742,NA,NA,7,125,25,5
"156","Belmaker","Croatia","Brijuni",10,3,"Brijuni 10 3 Out",2117,"Spondyliosoma cantharus",15,3,"Summer","NO","0",2651,2651,1983,35,NA,13.81704,44.856742,NA,NA,7,125,25,5
"157","Belmaker","Croatia","Brijuni",10,3,"Brijuni 10 3 Out",2117,"Diplodus vulgaris",20,15,"Summer","NO","0",2651,2651,1983,35,NA,13.81704,44.856742,NA,NA,7,125,25,5
"158","Belmaker","Croatia","Brijuni",10,3,"Brijuni 10 3 Out",2117,"Diplodus vulgaris",25,3,"Summer","NO","0",2651,2651,1983,35,NA,13.81704,44.856742,NA,NA,7,125,25,5
"159","Belmaker","Croatia","Brijuni",10,3,"Brijuni 10 3 Out",2117,"Diplodus vulgaris",18,3,"Summer","NO","0",2651,2651,1983,35,NA,13.81704,44.856742,NA,NA,7,125,25,5
"160","Belmaker","Croatia","Brijuni",10,3,"Brijuni 10 3 Out",2117,"Diplodus vulgaris",18,8,"Summer","NO","0",2651,2651,1983,35,NA,13.81704,44.856742,NA,NA,7,125,25,5
"161","Belmaker","Croatia","Brijuni",10,3,"Brijuni 10 3 Out",2117,"Symphodus tinca",20,1,"Summer","NO","0",2651,2651,1983,35,NA,13.81704,44.856742,NA,NA,7,125,25,5
"162","Belmaker","Croatia","Brijuni",10,3,"Brijuni 10 3 Out",2117,"Symphodus tinca",25,1,"Summer","NO","0",2651,2651,1983,35,NA,13.81704,44.856742,NA,NA,7,125,25,5
"163","Belmaker","Croatia","Brijuni",10,3,"Brijuni 10 3 Out",2117,"Coris julis",10,2,"Summer","NO","0",2651,2651,1983,35,NA,13.81704,44.856742,NA,NA,7,125,25,5
"164","Belmaker","Croatia","Brijuni",10,3,"Brijuni 10 3 Out",2117,"Coris julis",12,6,"Summer","NO","0",2651,2651,1983,35,NA,13.81704,44.856742,NA,NA,7,125,25,5
"165","Belmaker","Croatia","Brijuni",10,3,"Brijuni 10 3 Out",2117,"Coris julis",10,2,"Summer","NO","0",2651,2651,1983,35,NA,13.81704,44.856742,NA,NA,7,125,25,5
"166","Belmaker","Croatia","Brijuni",10,3,"Brijuni 10 3 Out",2117,"Serranus scriba",12,1,"Summer","NO","0",2651,2651,1983,35,NA,13.81704,44.856742,NA,NA,7,125,25,5
"167","Belmaker","Croatia","Brijuni",10,3,"Brijuni 10 3 Out",2117,"Chromis chromis",6,30,"Summer","NO","0",2651,2651,1983,35,NA,13.81704,44.856742,NA,NA,7,125,25,5
"168","Belmaker","Croatia","Brijuni",10,3,"Brijuni 10 3 Out",2117,"Chromis chromis",8,20,"Summer","NO","0",2651,2651,1983,35,NA,13.81704,44.856742,NA,NA,7,125,25,5
"169","Belmaker","Croatia","Brijuni",10,3,"Brijuni 10 3 Out",2117,"Sarpa salpa",25,30,"Summer","NO","0",2651,2651,1983,35,NA,13.81704,44.856742,NA,NA,7,125,25,5
"170","Belmaker","Croatia","Brijuni",10,3,"Brijuni 10 3 Out",2117,"Sarpa salpa",25,20,"Summer","NO","0",2651,2651,1983,35,NA,13.81704,44.856742,NA,NA,7,125,25,5
"171","Belmaker","Croatia","Brijuni",10,3,"Brijuni 10 3 Out",2117,"Diplodus sargus",25,2,"Summer","NO","0",2651,2651,1983,35,NA,13.81704,44.856742,NA,NA,7,125,25,5
"172","Belmaker","Croatia","Brijuni",10,3,"Brijuni 10 3 Out",2117,"Diplodus sargus",25,1,"Summer","NO","0",2651,2651,1983,35,NA,13.81704,44.856742,NA,NA,7,125,25,5
"173","Belmaker","Croatia","Brijuni",10,3,"Brijuni 10 3 Out",2117,"Diplodus sargus",20,2,"Summer","NO","0",2651,2651,1983,35,NA,13.81704,44.856742,NA,NA,7,125,25,5
"174","Belmaker","Croatia","Brijuni",10,3,"Brijuni 10 3 Out",2117,"Diplodus sargus",15,2,"Summer","NO","0",2651,2651,1983,35,NA,13.81704,44.856742,NA,NA,7,125,25,5
"175","Belmaker","Croatia","Brijuni",10,3,"Brijuni 10 3 Out",2117,"Diplodus puntazzo",25,1,"Summer","NO","0",2651,2651,1983,35,NA,13.81704,44.856742,NA,NA,7,125,25,5
"176","Belmaker","Croatia","Brijuni",10,3,"Brijuni 10 3 Out",2117,"Diplodus puntazzo",20,2,"Summer","NO","0",2651,2651,1983,35,NA,13.81704,44.856742,NA,NA,7,125,25,5
"177","Belmaker","Croatia","Brijuni",10,4,"Brijuni 10 4 Out",2118,"Coris julis",12,2,"Summer","NO","0",2651,2651,1983,35,NA,13.81704,44.856742,NA,NA,7,125,25,5
"178","Belmaker","Croatia","Brijuni",10,4,"Brijuni 10 4 Out",2118,"Coris julis",8,2,"Summer","NO","0",2651,2651,1983,35,NA,13.81704,44.856742,NA,NA,7,125,25,5
"179","Belmaker","Croatia","Brijuni",10,4,"Brijuni 10 4 Out",2118,"Coris julis",10,1,"Summer","NO","0",2651,2651,1983,35,NA,13.81704,44.856742,NA,NA,7,125,25,5
"180","Belmaker","Croatia","Brijuni",10,4,"Brijuni 10 4 Out",2118,"Coris julis",10,1,"Summer","NO","0",2651,2651,1983,35,NA,13.81704,44.856742,NA,NA,7,125,25,5
"181","Belmaker","Croatia","Brijuni",10,4,"Brijuni 10 4 Out",2118,"Diplodus vulgaris",25,1,"Summer","NO","0",2651,2651,1983,35,NA,13.81704,44.856742,NA,NA,7,125,25,5
"182","Belmaker","Croatia","Brijuni",10,4,"Brijuni 10 4 Out",2118,"Diplodus vulgaris",25,3,"Summer","NO","0",2651,2651,1983,35,NA,13.81704,44.856742,NA,NA,7,125,25,5
"183","Belmaker","Croatia","Brijuni",10,4,"Brijuni 10 4 Out",2118,"Serranus scriba",14,1,"Summer","NO","0",2651,2651,1983,35,NA,13.81704,44.856742,NA,NA,7,125,25,5
"184","Belmaker","Croatia","Brijuni",10,4,"Brijuni 10 4 Out",2118,"Symphodus cinereus",5,1,"Summer","NO","0",2651,2651,1983,35,NA,13.81704,44.856742,NA,NA,7,125,25,5
"185","Belmaker","Croatia","Brijuni",11,1,"Brijuni 11 1 Out",2119,"Chromis chromis",4,2,"Summer","NO","0",2651,2651,1983,35,NA,13.829101,44.85301,NA,NA,7.5,125,25,5
"186","Belmaker","Croatia","Brijuni",11,1,"Brijuni 11 1 Out",2119,"Coris julis",6,1,"Summer","NO","0",2651,2651,1983,35,NA,13.829101,44.85301,NA,NA,7.5,125,25,5
"187","Belmaker","Croatia","Brijuni",11,1,"Brijuni 11 1 Out",2119,"Coris julis",6,12,"Summer","NO","0",2651,2651,1983,35,NA,13.829101,44.85301,NA,NA,7.5,125,25,5
"188","Belmaker","Croatia","Brijuni",11,1,"Brijuni 11 1 Out",2119,"Coris julis",6,3,"Summer","NO","0",2651,2651,1983,35,NA,13.829101,44.85301,NA,NA,7.5,125,25,5
"189","Belmaker","Croatia","Brijuni",11,1,"Brijuni 11 1 Out",2119,"Coris julis",8,2,"Summer","NO","0",2651,2651,1983,35,NA,13.829101,44.85301,NA,NA,7.5,125,25,5
"190","Belmaker","Croatia","Brijuni",11,1,"Brijuni 11 1 Out",2119,"Coris julis",6,1,"Summer","NO","0",2651,2651,1983,35,NA,13.829101,44.85301,NA,NA,7.5,125,25,5
"191","Belmaker","Croatia","Brijuni",11,1,"Brijuni 11 1 Out",2119,"Diplodus vulgaris",8,2,"Summer","NO","0",2651,2651,1983,35,NA,13.829101,44.85301,NA,NA,7.5,125,25,5
"192","Belmaker","Croatia","Brijuni",11,1,"Brijuni 11 1 Out",2119,"Diplodus vulgaris",6,12,"Summer","NO","0",2651,2651,1983,35,NA,13.829101,44.85301,NA,NA,7.5,125,25,5
"193","Belmaker","Croatia","Brijuni",11,1,"Brijuni 11 1 Out",2119,"Serranus scriba",9,1,"Summer","NO","0",2651,2651,1983,35,NA,13.829101,44.85301,NA,NA,7.5,125,25,5
"194","Belmaker","Croatia","Brijuni",11,1,"Brijuni 11 1 Out",2119,"Serranus scriba",12,1,"Summer","NO","0",2651,2651,1983,35,NA,13.829101,44.85301,NA,NA,7.5,125,25,5
"195","Belmaker","Croatia","Brijuni",11,1,"Brijuni 11 1 Out",2119,"Serranus scriba",18,1,"Summer","NO","0",2651,2651,1983,35,NA,13.829101,44.85301,NA,NA,7.5,125,25,5
"196","Belmaker","Croatia","Brijuni",11,1,"Brijuni 11 1 Out",2119,"Oblada melanura",20,1,"Summer","NO","0",2651,2651,1983,35,NA,13.829101,44.85301,NA,NA,7.5,125,25,5
"197","Belmaker","Croatia","Brijuni",11,1,"Brijuni 11 1 Out",2119,"Oblada melanura",14,2,"Summer","NO","0",2651,2651,1983,35,NA,13.829101,44.85301,NA,NA,7.5,125,25,5
"198","Belmaker","Croatia","Brijuni",11,1,"Brijuni 11 1 Out",2119,"Coris julis",6,20,"Summer","NO","0",2651,2651,1983,35,NA,13.829101,44.85301,NA,NA,7.5,125,25,5
"199","Belmaker","Croatia","Brijuni",11,10,"Brijuni 11 10 Out",2105,"Coris julis",17,1,"Summer","NO","0",2651,2651,1983,35,NA,13.829101,44.85301,NA,NA,14,125,25,5
"200","Belmaker","Croatia","Brijuni",11,10,"Brijuni 11 10 Out",2105,"Coris julis",12,2,"Summer","NO","0",2651,2651,1983,35,NA,13.829101,44.85301,NA,NA,14,125,25,5
"201","Belmaker","Croatia","Brijuni",11,10,"Brijuni 11 10 Out",2105,"Coris julis",17,2,"Summer","NO","0",2651,2651,1983,35,NA,13.829101,44.85301,NA,NA,14,125,25,5
"202","Belmaker","Croatia","Brijuni",11,10,"Brijuni 11 10 Out",2105,"Serranus hepatus",8,1,"Summer","NO","0",2651,2651,1983,35,NA,13.829101,44.85301,NA,NA,14,125,25,5
"203","Belmaker","Croatia","Brijuni",11,10,"Brijuni 11 10 Out",2105,"Diplodus vulgaris",15,2,"Summer","NO","0",2651,2651,1983,35,NA,13.829101,44.85301,NA,NA,14,125,25,5
"204","Belmaker","Croatia","Brijuni",11,10,"Brijuni 11 10 Out",2105,"Oblada melanura",20,8,"Summer","NO","0",2651,2651,1983,35,NA,13.829101,44.85301,NA,NA,14,125,25,5
"205","Belmaker","Croatia","Brijuni",11,10,"Brijuni 11 10 Out",2105,"Serranus scriba",17,1,"Summer","NO","0",2651,2651,1983,35,NA,13.829101,44.85301,NA,NA,14,125,25,5
"206","Belmaker","Croatia","Brijuni",11,10,"Brijuni 11 10 Out",2105,"Mullus surmuletus",20,3,"Summer","NO","0",2651,2651,1983,35,NA,13.829101,44.85301,NA,NA,14,125,25,5
"207","Belmaker","Croatia","Brijuni",11,10,"Brijuni 11 10 Out",2105,"Symphodus tinca",25,1,"Summer","NO","0",2651,2651,1983,35,NA,13.829101,44.85301,NA,NA,14,125,25,5
"208","Belmaker","Croatia","Brijuni",11,10,"Brijuni 11 10 Out",2105,"Symphodus tinca",25,2,"Summer","NO","0",2651,2651,1983,35,NA,13.829101,44.85301,NA,NA,14,125,25,5
"209","Belmaker","Croatia","Brijuni",11,10,"Brijuni 11 10 Out",2105,"Oblada melanura",20,50,"Summer","NO","0",2651,2651,1983,35,NA,13.829101,44.85301,NA,NA,14,125,25,5
"210","Belmaker","Croatia","Brijuni",11,10,"Brijuni 11 10 Out",2105,"Oblada melanura",15,10,"Summer","NO","0",2651,2651,1983,35,NA,13.829101,44.85301,NA,NA,14,125,25,5
"211","Belmaker","Croatia","Brijuni",11,10,"Brijuni 11 10 Out",2105,"Diplodus vulgaris",25,1,"Summer","NO","0",2651,2651,1983,35,NA,13.829101,44.85301,NA,NA,14,125,25,5
"212","Belmaker","Croatia","Brijuni",11,10,"Brijuni 11 10 Out",2105,"Diplodus vulgaris",15,1,"Summer","NO","0",2651,2651,1983,35,NA,13.829101,44.85301,NA,NA,14,125,25,5
"213","Belmaker","Croatia","Brijuni",11,10,"Brijuni 11 10 Out",2105,"Coris julis",10,3,"Summer","NO","0",2651,2651,1983,35,NA,13.829101,44.85301,NA,NA,14,125,25,5
"214","Belmaker","Croatia","Brijuni",11,10,"Brijuni 11 10 Out",2105,"Chromis chromis",7,400,"Summer","NO","0",2651,2651,1983,35,NA,13.829101,44.85301,NA,NA,14,125,25,5
"215","Belmaker","Croatia","Brijuni",11,10,"Brijuni 11 10 Out",2105,"Parablennius rouxi",8,2,"Summer","NO","0",2651,2651,1983,35,NA,13.829101,44.85301,NA,NA,14,125,25,5
"216","Belmaker","Croatia","Brijuni",11,11,"Brijuni 11 11 Out",2106,"Sarpa salpa",25,50,"Summer","NO","0",2651,2651,1983,35,NA,13.829101,44.85301,NA,NA,11.9,125,25,5
"217","Belmaker","Croatia","Brijuni",11,11,"Brijuni 11 11 Out",2106,"Mullus surmuletus",25,1,"Summer","NO","0",2651,2651,1983,35,NA,13.829101,44.85301,NA,NA,11.9,125,25,5
"218","Belmaker","Croatia","Brijuni",11,11,"Brijuni 11 11 Out",2106,"Mullus surmuletus",10,1,"Summer","NO","0",2651,2651,1983,35,NA,13.829101,44.85301,NA,NA,11.9,125,25,5
"219","Belmaker","Croatia","Brijuni",11,11,"Brijuni 11 11 Out",2106,"Mullus surmuletus",25,1,"Summer","NO","0",2651,2651,1983,35,NA,13.829101,44.85301,NA,NA,11.9,125,25,5
"220","Belmaker","Croatia","Brijuni",11,11,"Brijuni 11 11 Out",2106,"Coris julis",10,1,"Summer","NO","0",2651,2651,1983,35,NA,13.829101,44.85301,NA,NA,11.9,125,25,5
"221","Belmaker","Croatia","Brijuni",11,11,"Brijuni 11 11 Out",2106,"Coris julis",12,4,"Summer","NO","0",2651,2651,1983,35,NA,13.829101,44.85301,NA,NA,11.9,125,25,5
"222","Belmaker","Croatia","Brijuni",11,11,"Brijuni 11 11 Out",2106,"Coris julis",12,3,"Summer","NO","0",2651,2651,1983,35,NA,13.829101,44.85301,NA,NA,11.9,125,25,5
"223","Belmaker","Croatia","Brijuni",11,11,"Brijuni 11 11 Out",2106,"Oblada melanura",20,1,"Summer","NO","0",2651,2651,1983,35,NA,13.829101,44.85301,NA,NA,11.9,125,25,5
"224","Belmaker","Croatia","Brijuni",11,11,"Brijuni 11 11 Out",2106,"Oblada melanura",12,1,"Summer","NO","0",2651,2651,1983,35,NA,13.829101,44.85301,NA,NA,11.9,125,25,5
"225","Belmaker","Croatia","Brijuni",11,11,"Brijuni 11 11 Out",2106,"Oblada melanura",15,1,"Summer","NO","0",2651,2651,1983,35,NA,13.829101,44.85301,NA,NA,11.9,125,25,5
"226","Belmaker","Croatia","Brijuni",11,11,"Brijuni 11 11 Out",2106,"Diplodus sargus",20,1,"Summer","NO","0",2651,2651,1983,35,NA,13.829101,44.85301,NA,NA,11.9,125,25,5
"227","Belmaker","Croatia","Brijuni",11,11,"Brijuni 11 11 Out",2106,"Diplodus sargus",20,1,"Summer","NO","0",2651,2651,1983,35,NA,13.829101,44.85301,NA,NA,11.9,125,25,5
"228","Belmaker","Croatia","Brijuni",11,11,"Brijuni 11 11 Out",2106,"Diplodus vulgaris",15,2,"Summer","NO","0",2651,2651,1983,35,NA,13.829101,44.85301,NA,NA,11.9,125,25,5
"229","Belmaker","Croatia","Brijuni",11,11,"Brijuni 11 11 Out",2106,"Diplodus vulgaris",15,1,"Summer","NO","0",2651,2651,1983,35,NA,13.829101,44.85301,NA,NA,11.9,125,25,5
"230","Belmaker","Croatia","Brijuni",11,11,"Brijuni 11 11 Out",2106,"Diplodus vulgaris",15,1,"Summer","NO","0",2651,2651,1983,35,NA,13.829101,44.85301,NA,NA,11.9,125,25,5
"231","Belmaker","Croatia","Brijuni",11,11,"Brijuni 11 11 Out",2106,"Symphodus tinca",25,1,"Summer","NO","0",2651,2651,1983,35,NA,13.829101,44.85301,NA,NA,11.9,125,25,5
"232","Belmaker","Croatia","Brijuni",11,11,"Brijuni 11 11 Out",2106,"Serranus scriba",17,1,"Summer","NO","0",2651,2651,1983,35,NA,13.829101,44.85301,NA,NA,11.9,125,25,5
"233","Belmaker","Croatia","Brijuni",11,11,"Brijuni 11 11 Out",2106,"Chromis chromis",6,1000,"Summer","NO","0",2651,2651,1983,35,NA,13.829101,44.85301,NA,NA,11.9,125,25,5
"234","Belmaker","Croatia","Brijuni",11,11,"Brijuni 11 11 Out",2106,"Parablennius rouxi",5,4,"Summer","NO","0",2651,2651,1983,35,NA,13.829101,44.85301,NA,NA,11.9,125,25,5
"235","Belmaker","Croatia","Brijuni",11,12,"Brijuni 11 12 Out",2107,"Chromis chromis",4,20,"Summer","NO","0",2651,2651,1983,35,NA,13.829101,44.85301,NA,NA,8.4,125,25,5
"236","Belmaker","Croatia","Brijuni",11,12,"Brijuni 11 12 Out",2107,"Diplodus vulgaris",8,3,"Summer","NO","0",2651,2651,1983,35,NA,13.829101,44.85301,NA,NA,8.4,125,25,5
"237","Belmaker","Croatia","Brijuni",11,12,"Brijuni 11 12 Out",2107,"Diplodus vulgaris",12,5,"Summer","NO","0",2651,2651,1983,35,NA,13.829101,44.85301,NA,NA,8.4,125,25,5
"238","Belmaker","Croatia","Brijuni",11,12,"Brijuni 11 12 Out",2107,"Coris julis",8,10,"Summer","NO","0",2651,2651,1983,35,NA,13.829101,44.85301,NA,NA,8.4,125,25,5
"239","Belmaker","Croatia","Brijuni",11,12,"Brijuni 11 12 Out",2107,"Coris julis",10,4,"Summer","NO","0",2651,2651,1983,35,NA,13.829101,44.85301,NA,NA,8.4,125,25,5
"240","Belmaker","Croatia","Brijuni",11,12,"Brijuni 11 12 Out",2107,"Oblada melanura",8,8,"Summer","NO","0",2651,2651,1983,35,NA,13.829101,44.85301,NA,NA,8.4,125,25,5
"241","Belmaker","Croatia","Brijuni",11,12,"Brijuni 11 12 Out",2107,"Oblada melanura",4,1,"Summer","NO","0",2651,2651,1983,35,NA,13.829101,44.85301,NA,NA,8.4,125,25,5
"242","Belmaker","Croatia","Brijuni",11,12,"Brijuni 11 12 Out",2107,"Oblada melanura",8,20,"Summer","NO","0",2651,2651,1983,35,NA,13.829101,44.85301,NA,NA,8.4,125,25,5
"243","Belmaker","Croatia","Brijuni",11,12,"Brijuni 11 12 Out",2107,"Diplodus annularis",12,1,"Summer","NO","0",2651,2651,1983,35,NA,13.829101,44.85301,NA,NA,8.4,125,25,5
"244","Belmaker","Croatia","Brijuni",11,12,"Brijuni 11 12 Out",2107,"Diplodus annularis",8,3,"Summer","NO","0",2651,2651,1983,35,NA,13.829101,44.85301,NA,NA,8.4,125,25,5
"245","Belmaker","Croatia","Brijuni",11,12,"Brijuni 11 12 Out",2107,"Spondylisoma cantharus",6,1,"Summer","NO","0",2651,2651,1983,35,NA,13.829101,44.85301,NA,NA,8.4,125,25,5
"246","Belmaker","Croatia","Brijuni",11,12,"Brijuni 11 12 Out",2107,"Spondylisoma cantharus",8,1,"Summer","NO","0",2651,2651,1983,35,NA,13.829101,44.85301,NA,NA,8.4,125,25,5
"247","Belmaker","Croatia","Brijuni",11,12,"Brijuni 11 12 Out",2107,"Symphodus tinca",15,1,"Summer","NO","0",2651,2651,1983,35,NA,13.829101,44.85301,NA,NA,8.4,125,25,5
"248","Belmaker","Croatia","Brijuni",11,12,"Brijuni 11 12 Out",2107,"Mullus surmuletus",10,3,"Summer","NO","0",2651,2651,1983,35,NA,13.829101,44.85301,NA,NA,8.4,125,25,5
"249","Belmaker","Croatia","Brijuni",11,12,"Brijuni 11 12 Out",2107,"Serranus scriba",10,1,"Summer","NO","0",2651,2651,1983,35,NA,13.829101,44.85301,NA,NA,8.4,125,25,5
"250","Belmaker","Croatia","Brijuni",11,12,"Brijuni 11 12 Out",2107,"Serranus scriba",12,1,"Summer","NO","0",2651,2651,1983,35,NA,13.829101,44.85301,NA,NA,8.4,125,25,5
"251","Belmaker","Croatia","Brijuni",11,12,"Brijuni 11 12 Out",2107,"Serranus scriba",10,1,"Summer","NO","0",2651,2651,1983,35,NA,13.829101,44.85301,NA,NA,8.4,125,25,5
"252","Belmaker","Croatia","Brijuni",11,12,"Brijuni 11 12 Out",2107,"Serranus hepatus",8,1,"Summer","NO","0",2651,2651,1983,35,NA,13.829101,44.85301,NA,NA,8.4,125,25,5
"253","Belmaker","Croatia","Brijuni",11,12,"Brijuni 11 12 Out",2107,"Serranus hepatus",6,1,"Summer","NO","0",2651,2651,1983,35,NA,13.829101,44.85301,NA,NA,8.4,125,25,5
"254","Belmaker","Croatia","Brijuni",11,12,"Brijuni 11 12 Out",2107,"Serranus hepatus",10,1,"Summer","NO","0",2651,2651,1983,35,NA,13.829101,44.85301,NA,NA,8.4,125,25,5
"255","Belmaker","Croatia","Brijuni",11,13,"Brijuni 11 13 Out",2108,"Diplodus vulgaris",25,2,"Summer","NO","0",2651,2651,1983,35,NA,13.829101,44.85301,NA,NA,5,125,25,5
"256","Belmaker","Croatia","Brijuni",11,13,"Brijuni 11 13 Out",2108,"Diplodus vulgaris",8,2,"Summer","NO","0",2651,2651,1983,35,NA,13.829101,44.85301,NA,NA,5,125,25,5
"257","Belmaker","Croatia","Brijuni",11,13,"Brijuni 11 13 Out",2108,"Chromis chromis",5,30,"Summer","NO","0",2651,2651,1983,35,NA,13.829101,44.85301,NA,NA,5,125,25,5
"258","Belmaker","Croatia","Brijuni",11,13,"Brijuni 11 13 Out",2108,"Chromis chromis",5,20,"Summer","NO","0",2651,2651,1983,35,NA,13.829101,44.85301,NA,NA,5,125,25,5
"259","Belmaker","Croatia","Brijuni",11,13,"Brijuni 11 13 Out",2108,"Boops boops",10,8,"Summer","NO","0",2651,2651,1983,35,NA,13.829101,44.85301,NA,NA,5,125,25,5
"260","Belmaker","Croatia","Brijuni",11,13,"Brijuni 11 13 Out",2108,"Boops boops",12,20,"Summer","NO","0",2651,2651,1983,35,NA,13.829101,44.85301,NA,NA,5,125,25,5
"261","Belmaker","Croatia","Brijuni",11,13,"Brijuni 11 13 Out",2108,"Chromis chromis",8,3,"Summer","NO","0",2651,2651,1983,35,NA,13.829101,44.85301,NA,NA,5,125,25,5
"262","Belmaker","Croatia","Brijuni",11,13,"Brijuni 11 13 Out",2108,"Chromis chromis",10,1,"Summer","NO","0",2651,2651,1983,35,NA,13.829101,44.85301,NA,NA,5,125,25,5
"263","Belmaker","Croatia","Brijuni",11,13,"Brijuni 11 13 Out",2108,"Chromis chromis",12,1,"Summer","NO","0",2651,2651,1983,35,NA,13.829101,44.85301,NA,NA,5,125,25,5
"264","Belmaker","Croatia","Brijuni",11,13,"Brijuni 11 13 Out",2108,"Chromis chromis",10,1,"Summer","NO","0",2651,2651,1983,35,NA,13.829101,44.85301,NA,NA,5,125,25,5
"265","Belmaker","Croatia","Brijuni",11,13,"Brijuni 11 13 Out",2108,"Serranus scriba",10,1,"Summer","NO","0",2651,2651,1983,35,NA,13.829101,44.85301,NA,NA,5,125,25,5
"266","Belmaker","Croatia","Brijuni",11,13,"Brijuni 11 13 Out",2108,"Serranus scriba",10,1,"Summer","NO","0",2651,2651,1983,35,NA,13.829101,44.85301,NA,NA,5,125,25,5
